type_of,id,title,description,readable_publish_date,slug,path,url,comments_count,public_reactions_count,collection_id,published_timestamp,language,subforem_id,ai_disclosure_level,ai_disclosure_label,positive_reactions_count,cover_image,social_image,canonical_url,created_at,edited_at,crossposted_at,published_at,last_comment_at,reading_time_minutes,tag_list,tags,user,flare_tag,organization
article,4355348,Your AI Agent Changed Its Config. Can You Roll It Back Safely?,"A configuration change can be more dangerous than a code deploy when an AI agent can send messages,...",Aug 9,your-ai-agent-changed-its-config-can-you-roll-it-back-safely-4abk,/zira125/your-ai-agent-changed-its-config-can-you-roll-it-back-safely-4abk,https://dev.to/zira125/your-ai-agent-changed-its-config-can-you-roll-it-back-safely-4abk,0,0,,2026-08-09T21:54:16Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fwapjzd5763sosf89fsqp.png",https://dev.to/zira125/your-ai-agent-changed-its-config-can-you-roll-it-back-safely-4abk,2026-08-09T21:54:16Z,,,2026-08-09T21:54:16Z,2026-08-09T21:54:16Z,4,"['testing', 'agents', 'devops', 'automation']","testing, agents, devops, automation","{'name': 'Zira', 'username': 'zira125', 'twitter_username': None, 'github_username': None, 'user_id': 3821470, 'website_url': 'https://dev.to/zira125', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3821470%2Fe5f46063-a9b0-4a62-b149-0e284388c1ff.jpeg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3821470%2Fe5f46063-a9b0-4a62-b149-0e284388c1ff.jpeg'}",,
article,4358386,Pin Your Agent's Behavior: Snapshot Tests for Tool-Call Sequences When You Swap Models,A coding agent that works today can quietly change behavior tomorrow — not because you touched your...,Aug 10,pin-your-agents-behavior-snapshot-tests-for-tool-call-sequences-when-you-swap-models-20ek,/byteio_501/pin-your-agents-behavior-snapshot-tests-for-tool-call-sequences-when-you-swap-models-20ek,https://dev.to/byteio_501/pin-your-agents-behavior-snapshot-tests-for-tool-call-sequences-when-you-swap-models-20ek,0,0,,2026-08-10T07:56:29Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F682yjta2efbv8ts14ttg.png",https://dev.to/byteio_501/pin-your-agents-behavior-snapshot-tests-for-tool-call-sequences-when-you-swap-models-20ek,2026-08-10T07:56:29Z,,,2026-08-10T07:56:29Z,2026-08-10T07:56:29Z,5,"['ai', 'testing', 'agents', 'python']","ai, testing, agents, python","{'name': 'Casey Zhang', 'username': 'byteio_501', 'twitter_username': None, 'github_username': None, 'user_id': 4061116, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061116%2Fb33d4092-c3ca-49e6-b208-47b41637b9bb.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061116%2Fb33d4092-c3ca-49e6-b208-47b41637b9bb.png'}",,
article,4361282,Continuous Integration Testing Tools: How Developers Can Build More Reliable CI Pipelines,Continuous integration has changed how software teams build and release applications. Instead of...,Aug 10,continuous-integration-testing-tools-how-developers-can-build-more-reliable-ci-pipelines-k5i,/keploy/continuous-integration-testing-tools-how-developers-can-build-more-reliable-ci-pipelines-k5i,https://dev.to/keploy/continuous-integration-testing-tools-how-developers-can-build-more-reliable-ci-pipelines-k5i,0,0,,2026-08-10T13:35:10Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fzc29dlzbtsovmtql5vig.png",https://dev.to/keploy/continuous-integration-testing-tools-how-developers-can-build-more-reliable-ci-pipelines-k5i,2026-08-10T13:35:11Z,2026-08-10T13:35:40Z,,2026-08-10T13:35:10Z,2026-08-10T13:35:10Z,5,"['ai', 'cicd', 'testing', 'softwaredevelopment']","ai, cicd, testing, softwaredevelopment","{'name': 'keploy', 'username': 'keploy', 'twitter_username': None, 'github_username': None, 'user_id': 1168538, 'website_url': 'https://keploy.io/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F1168538%2Fc21876a4-2290-4b38-a304-ab605c721d8a.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F1168538%2Fc21876a4-2290-4b38-a304-ab605c721d8a.png'}",,
article,4358404,Prompts Break in Production Too: Building a Pre-Merge Regression Check That Runs on Free Models,A few weeks ago someone on my team adjusted the system prompt behind a support-ticket triage bot. The...,Aug 10,prompts-break-in-production-too-building-a-pre-merge-regression-check-that-runs-on-free-models-45a7,/devx_6522/prompts-break-in-production-too-building-a-pre-merge-regression-check-that-runs-on-free-models-45a7,https://dev.to/devx_6522/prompts-break-in-production-too-building-a-pre-merge-regression-check-that-runs-on-free-models-45a7,0,0,,2026-08-10T07:57:44Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fgu5tpdoq1dibuwdf3rmz.png",https://dev.to/devx_6522/prompts-break-in-production-too-building-a-pre-merge-regression-check-that-runs-on-free-models-45a7,2026-08-10T07:57:45Z,,,2026-08-10T07:57:44Z,2026-08-10T07:57:44Z,6,"['ai', 'testing', 'python', 'llm']","ai, testing, python, llm","{'name': 'Alex Zhu', 'username': 'devx_6522', 'twitter_username': None, 'github_username': None, 'user_id': 4061094, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061094%2F64010457-cd99-4155-9a7c-124b98b7f05d.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061094%2F64010457-cd99-4155-9a7c-124b98b7f05d.png'}",,
article,4363175,"Connectivity Resilience for IoT: Testing Wi-Fi, BLE, and Cellular","Test and harden Wi-Fi, Bluetooth, and cellular connectivity. Cover reconnection logic, roaming, backoff, and emulated network conditions for IoT.",Aug 10,connectivity-resilience-for-iot-testing-wi-fi-ble-and-cellular-337i,/beefedai/connectivity-resilience-for-iot-testing-wi-fi-ble-and-cellular-337i,https://dev.to/beefedai/connectivity-resilience-for-iot-testing-wi-fi-ble-and-cellular-337i,0,0,,2026-08-10T19:51:31Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fbeefed.ai%2Fimages%2Farticles%2Fella-anne-the-embedded-systems-qa-engineer%2Fconnectivity-resilience-iot-wifi-ble-cellular.webp","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fbeefed.ai%2Fimages%2Farticles%2Fella-anne-the-embedded-systems-qa-engineer%2Fconnectivity-resilience-iot-wifi-ble-cellular.webp",https://beefed.ai/en/connectivity-resilience-iot-wifi-ble-cellular,2026-08-10T19:51:31Z,,,2026-08-10T19:51:31Z,2026-08-10T19:51:31Z,8,"['testing', 'embedded']","testing, embedded","{'name': 'beefed.ai', 'username': 'beefedai', 'twitter_username': None, 'github_username': None, 'user_id': 3824661, 'website_url': 'https://beefed.ai', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3824661%2Fe3eb7ff2-9512-4a12-95f0-3ac020a9a605.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3824661%2Fe3eb7ff2-9512-4a12-95f0-3ac020a9a605.png'}",,
article,4359719,Route Every New Model Release Through One Adapter Before It Touches Your Stack,Last month a teammate pasted a leaderboard screenshot into our chat and asked the question I now...,Aug 10,route-every-new-model-release-through-one-adapter-before-it-touches-your-stack-5187,/kongkong1/route-every-new-model-release-through-one-adapter-before-it-touches-your-stack-5187,https://dev.to/kongkong1/route-every-new-model-release-through-one-adapter-before-it-touches-your-stack-5187,0,0,,2026-08-10T10:12:57Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fmhi432ee0m4u5st3d7ij.png",https://dev.to/kongkong1/route-every-new-model-release-through-one-adapter-before-it-touches-your-stack-5187,2026-08-10T10:12:58Z,,,2026-08-10T10:12:57Z,2026-08-10T10:12:57Z,6,"['ai', 'python', 'testing', 'architecture']","ai, python, testing, architecture","{'name': 'kongkong', 'username': 'kongkong1', 'twitter_username': None, 'github_username': None, 'user_id': 4022658, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4022658%2F363ced53-f57d-4cf4-bf7c-2927ffcb39c5.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4022658%2F363ced53-f57d-4cf4-bf7c-2927ffcb39c5.png'}",,
article,4420811,How to Test Async Python Code with pytest-asyncio,"How to Test Async Python Code with pytest-asyncio   tags: python, testing, async,...",Aug 17,how-to-test-async-python-code-with-pytest-asyncio-gdk,/qingluan/how-to-test-async-python-code-with-pytest-asyncio-gdk,https://dev.to/qingluan/how-to-test-async-python-code-with-pytest-asyncio-gdk,0,0,,2026-08-17T22:00:10Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F18dp35qvbv9uzhgdyf0l.png",https://dev.to/qingluan/how-to-test-async-python-code-with-pytest-asyncio-gdk,2026-08-17T22:00:10Z,,,2026-08-17T22:00:10Z,2026-08-17T22:00:10Z,5,"['python', 'testing', 'async', 'tutorial']","python, testing, async, tutorial","{'name': 'qing', 'username': 'qingluan', 'twitter_username': None, 'github_username': 'qingluan-bot', 'user_id': 3897160, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3897160%2F88fcfc25-1d56-4adc-b6b7-f5b10bc9f8d8.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3897160%2F88fcfc25-1d56-4adc-b6b7-f5b10bc9f8d8.png'}",,
article,4358073,The bug your test cannot see,Here is a function. It has one job: give me the three highest scores.    function topThree(scores) { ...,Aug 10,the-bug-your-test-cannot-see-5aio,/inferhaven/the-bug-your-test-cannot-see-5aio,https://dev.to/inferhaven/the-bug-your-test-cannot-see-5aio,0,0,,2026-08-10T07:15:16Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F1yy3r61k3m4jwol1zuxw.png",https://inferhaven.com/blog/2026-08-07-the-bug-your-test-cannot-see,2026-08-10T07:15:16Z,,,2026-08-10T07:15:16Z,2026-08-10T07:15:16Z,5,"['codetrain', 'javascript', 'testing', 'code']","codetrain, javascript, testing, code","{'name': 'InferHaven', 'username': 'inferhaven', 'twitter_username': 'InferHaven', 'github_username': 'NimbusSage', 'user_id': 3986382, 'website_url': 'https://inferhaven.com', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3986382%2Fb70b5bca-f72b-45d8-a3f3-9996dd271234.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3986382%2Fb70b5bca-f72b-45d8-a3f3-9996dd271234.png'}",,
article,4419124,The Free Model Wrote 87 C++ Fuzz Seeds. Only 6 Earned Coverage.,"Model-generated fuzz seeds are not seeds until they earn coverage. In this C++ case study, a free...",Aug 17,the-free-model-wrote-87-c-fuzz-seeds-only-6-earned-coverage-2kc9,/datacpp_8185/the-free-model-wrote-87-c-fuzz-seeds-only-6-earned-coverage-2kc9,https://dev.to/datacpp_8185/the-free-model-wrote-87-c-fuzz-seeds-only-6-earned-coverage-2kc9,0,0,,2026-08-17T15:17:40Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F33cxrgl2ommp71ir9qhd.png",https://dev.to/datacpp_8185/the-free-model-wrote-87-c-fuzz-seeds-only-6-earned-coverage-2kc9,2026-08-17T15:17:40Z,,,2026-08-17T15:17:40Z,2026-08-17T15:17:40Z,4,"['cpp', 'fuzzing', 'ai', 'testing']","cpp, fuzzing, ai, testing","{'name': 'Finley Zhou', 'username': 'datacpp_8185', 'twitter_username': None, 'github_username': None, 'user_id': 4066544, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png'}",,
article,4361799,SaaS Critical-Flow Testing Checklist: A 90-Minute Method,A broad QA pass often becomes a tour of many screens without proving that the customer outcome...,Aug 10,saas-critical-flow-testing-checklist-a-90-minute-method-8eg,/nexaaly/saas-critical-flow-testing-checklist-a-90-minute-method-8eg,https://dev.to/nexaaly/saas-critical-flow-testing-checklist-a-90-minute-method-8eg,0,0,,2026-08-10T14:48:41Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fs8gi94zp7hpbm79t0e72.png",https://nexaaly.com/bug-hunt/checklist/,2026-08-10T14:46:24Z,,,2026-08-10T14:48:41Z,2026-08-10T14:48:41Z,5,"['testing', 'webdev', 'saas', 'qa']","testing, webdev, saas, qa","{'name': 'Nexaaly', 'username': 'nexaaly', 'twitter_username': None, 'github_username': 'AccessNexaaly', 'user_id': 4071509, 'website_url': 'https://nexaaly.com/bug-hunt/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4071509%2Ff52cc264-179a-4b09-adfe-b3ad5e9dc4de.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4071509%2Ff52cc264-179a-4b09-adfe-b3ad5e9dc4de.png'}",,
article,4418562,A Free Model Suggested a C++ Fix. The Subprocess Contract Decided Whether It Could Merge.,Text review is the wrong security boundary for generated C++ patches. A patch can be syntactically...,Aug 17,a-free-model-suggested-a-c-fix-the-subprocess-contract-decided-whether-it-could-merge-20de,/datacpp_8185/a-free-model-suggested-a-c-fix-the-subprocess-contract-decided-whether-it-could-merge-20de,https://dev.to/datacpp_8185/a-free-model-suggested-a-c-fix-the-subprocess-contract-decided-whether-it-could-merge-20de,0,0,,2026-08-17T13:47:53Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fo0ohhc9ba6g6wy7u7cg0.png",https://dev.to/datacpp_8185/a-free-model-suggested-a-c-fix-the-subprocess-contract-decided-whether-it-could-merge-20de,2026-08-17T13:47:54Z,,,2026-08-17T13:47:53Z,2026-08-17T13:47:53Z,4,"['cpp', 'ai', 'devops', 'testing']","cpp, ai, devops, testing","{'name': 'Finley Zhou', 'username': 'datacpp_8185', 'twitter_username': None, 'github_username': None, 'user_id': 4066544, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png'}",,
article,4357519,How I’d Use AI-Written Code Without Losing Touch With the Codebase,"AI can speed up delivery, but it can also weaken ownership if engineers stop thinking through what gets merged. This piece covers a few practical habits that help teams stay fast without building cognitive debt into the codebase.",Aug 10,how-id-use-ai-written-code-without-losing-touch-with-the-codebase-1l1a,/saqueib/how-id-use-ai-written-code-without-losing-touch-with-the-codebase-1l1a,https://dev.to/saqueib/how-id-use-ai-written-code-without-losing-touch-with-the-codebase-1l1a,0,0,,2026-08-10T06:08:12Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fqcode.in%2Fwp-content%2Fuploads%2F2026%2F08%2Fhow-to-avoid-cognitive-debt-when-shipping-ai-written-code.jpg","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fqcode.in%2Fwp-content%2Fuploads%2F2026%2F08%2Fhow-to-avoid-cognitive-debt-when-shipping-ai-written-code.jpg",https://qcode.in/how-to-avoid-cognitive-debt-when-shipping-ai-written-code/,2026-08-10T06:08:12Z,,,2026-08-10T06:08:12Z,2026-08-10T06:08:12Z,7,"['ai', 'coding', 'architecture', 'testing']","ai, coding, architecture, testing","{'name': 'Saqueib Ansari', 'username': 'saqueib', 'twitter_username': None, 'github_username': None, 'user_id': 3826808, 'website_url': 'https://qcode.in/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3826808%2Fe6a01e4e-75be-4474-bfb1-87c09122c718.jpeg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3826808%2Fe6a01e4e-75be-4474-bfb1-87c09122c718.jpeg'}",,
